task_id,date,rater,correct_answer_3,correct_answer_5,rater_answer_3,rater_answer_5,rater_correct_3,rater_correct_5
1102,24/10/2005,D,High,Exceptional,Average,Okay,False,False
9913,17/10/2005,D,High,Intermediate,Low,Great,False,False
6089,12/10/2005,D,High,Intermediate,Low,Intermediate,False,True
618,12/10/2005,D,Average,Intermediate,High,Okay,False,False
203,07/10/2005,C,High,Bad,Average,Intermediate,False,False
6962,28/10/2005,C,Average,Bad,Average,Intermediate,True,False
2049,27/10/2005,E,High,Intermediate,Low,Bad,False,False
8681,04/10/2005,B,High,Great,Average,Intermediate,False,False
408,03/10/2005,C,High,Intermediate,Average,Great,False,False
8368,01/10/2005,E,Average,Great,Low,Great,False,True
3796,26/10/2005,A,Low,Great,Low,Great,True,True
232,28/10/2005,A,High,Bad,Low,Bad,False,True
4135,29/10/2005,B,High,Exceptional,Low,Okay,False,False
3134,11/10/2005,E,Low,Intermediate,Low,Exceptional,True,False
9696,22/10/2005,C,High,Exceptional,High,Intermediate,True,False
6006,29/10/2005,C,High,Okay,Average,Okay,False,True
5268,25/10/2005,D,Average,Okay,High,Intermediate,False,False
6405,12/10/2005,E,Average,Intermediate,Low,Great,False,False
6961,05/10/2005,C,High,Exceptional,High,Great,True,False
7572,08/10/2005,A,Average,Bad,Low,Okay,False,False
57,19/10/2005,C,High,Great,Average,Great,False,True
2037,23/10/2005,A,Average,Exceptional,Low,Great,False,False
7622,10/10/2005,E,Average,Bad,High,Bad,False,True
2126,03/10/2005,B,Average,Bad,Average,Great,True,False
3919,11/10/2005,C,Average,Okay,Average,Exceptional,True,False
6453,28/10/2005,B,High,Great,High,Great,True,True
8873,01/10/2005,B,Low,Great,Average,Intermediate,False,False
807,14/10/2005,A,Average,Intermediate,Average,Okay,True,False
2581,13/10/2005,B,Average,Intermediate,High,Okay,False,False
3035,23/10/2005,B,High,Okay,High,Exceptional,True,False
8476,19/10/2005,C,High,Intermediate,Average,Great,False,False
4068,06/10/2005,C,Low,Great,Low,Intermediate,True,False
4799,14/10/2005,B,Average,Exceptional,High,Bad,False,False
3000,15/10/2005,D,High,Intermediate,Average,Okay,False,False
6835,21/10/2005,B,Average,Okay,Average,Great,True,False
9097,14/10/2005,B,Low,Great,High,Okay,False,False
3851,28/10/2005,D,Average,Okay,Low,Intermediate,False,False
6596,30/10/2005,E,Low,Intermediate,Low,Great,True,False
6282,28/10/2005,C,Low,Intermediate,Average,Great,False,False
5091,20/10/2005,D,Average,Exceptional,Low,Bad,False,False
9784,03/10/2005,A,Average,Exceptional,Average,Bad,True,False
8504,27/10/2005,D,High,Intermediate,Low,Okay,False,False
3221,12/10/2005,A,Average,Intermediate,Average,Intermediate,True,True
5666,28/10/2005,E,Average,Bad,Average,Okay,True,False
2959,15/10/2005,C,Average,Intermediate,High,Exceptional,False,False
9528,27/10/2005,B,Average,Great,Low,Intermediate,False,False
8805,11/10/2005,B,High,Bad,High,Bad,True,True
3542,13/10/2005,D,Average,Great,Low,Okay,False,False
6329,24/10/2005,E,Average,Exceptional,High,Exceptional,False,True
8977,21/10/2005,A,Average,Bad,High,Exceptional,False,False
143,05/10/2005,B,Average,Intermediate,Average,Bad,True,False
1654,10/10/2005,A,Average,Bad,Average,Exceptional,True,False
7864,26/10/2005,B,Average,Okay,Low,Okay,False,True
6671,04/10/2005,A,Low,Intermediate,Average,Okay,False,False
6037,14/10/2005,E,Low,Okay,High,Intermediate,False,False
8575,29/10/2005,D,Average,Exceptional,Low,Exceptional,False,True
7386,06/10/2005,A,Average,Great,Average,Bad,True,False
5020,16/10/2005,E,Average,Exceptional,High,Great,False,False
7858,18/10/2005,E,Low,Great,Average,Intermediate,False,False
3381,03/10/2005,B,Average,Okay,Average,Intermediate,True,False
5863,29/10/2005,C,Average,Okay,Average,Exceptional,True,False
5912,24/10/2005,B,Average,Intermediate,High,Exceptional,False,False
9170,18/10/2005,B,Low,Intermediate,Low,Bad,True,False
4908,25/10/2005,E,Low,Bad,Low,Great,True,False
9113,11/10/2005,E,Low,Great,High,Intermediate,False,False
9354,10/10/2005,E,Low,Great,High,Exceptional,False,False
9067,03/10/2005,D,Average,Exceptional,High,Exceptional,False,True
15,25/10/2005,A,Low,Great,Low,Exceptional,True,False
8742,15/10/2005,A,Low,Intermediate,High,Bad,False,False
2345,10/10/2005,D,Average,Great,Average,Intermediate,True,False
5294,14/10/2005,E,High,Intermediate,Average,Great,False,False
2043,16/10/2005,A,Low,Intermediate,Average,Great,False,False
5211,20/10/2005,A,High,Great,High,Exceptional,True,False
9201,15/10/2005,E,High,Great,Low,Bad,False,False
3918,06/10/2005,D,High,Intermediate,High,Bad,True,False
9215,18/10/2005,A,Low,Exceptional,Low,Okay,True,False
3788,04/10/2005,C,Low,Exceptional,High,Exceptional,False,True
5855,25/10/2005,D,High,Great,High,Exceptional,True,False
5432,06/10/2005,C,Average,Bad,High,Intermediate,False,False
1576,17/10/2005,D,Average,Okay,Average,Okay,True,True
5776,26/10/2005,B,Average,Great,High,Exceptional,False,False
1562,17/10/2005,D,Low,Okay,Low,Exceptional,True,False
317,05/10/2005,A,Low,Great,High,Great,False,True
8313,09/10/2005,D,Low,Bad,High,Exceptional,False,False
1080,19/10/2005,E,Average,Great,Low,Bad,False,False
9085,30/10/2005,D,Low,Bad,Low,Bad,True,True
9962,28/10/2005,E,High,Exceptional,High,Exceptional,True,True
6270,15/10/2005,A,High,Okay,Low,Exceptional,False,False
9068,04/10/2005,E,High,Exceptional,Low,Exceptional,False,True
252,19/10/2005,B,Average,Intermediate,High,Bad,False,False
6125,11/10/2005,A,High,Okay,Average,Great,False,False
8431,15/10/2005,B,High,Okay,Low,Great,False,False
1833,29/10/2005,A,Average,Great,Average,Okay,True,False
4041,14/10/2005,A,High,Okay,Low,Intermediate,False,False
6681,10/10/2005,A,Low,Okay,Average,Intermediate,False,False
6997,02/10/2005,E,Low,Great,Low,Exceptional,True,False
863,24/10/2005,C,Low,Great,Low,Intermediate,True,False
4354,08/10/2005,B,Average,Exceptional,Low,Bad,False,False
6360,08/10/2005,E,Low,Great,High,Okay,False,False
6308,16/10/2005,C,Average,Okay,Average,Intermediate,True,False
8448,14/10/2005,B,Low,Exceptional,Low,Bad,True,False
62,16/10/2005,C,Low,Bad,Average,Exceptional,False,False
8526,05/10/2005,C,High,Great,Low,Bad,False,False
9398,13/10/2005,B,Average,Okay,High,Great,False,False
9317,30/10/2005,D,High,Exceptional,Low,Intermediate,False,False
7399,10/10/2005,E,High,Great,Average,Okay,False,False
6991,26/10/2005,E,Average,Okay,Average,Great,True,False
1597,02/10/2005,E,Average,Exceptional,High,Exceptional,False,True
9037,23/10/2005,E,Low,Bad,Average,Great,False,False
1099,28/10/2005,D,Average,Intermediate,High,Exceptional,False,False
6353,07/10/2005,D,Low,Exceptional,High,Bad,False,False
6726,17/10/2005,D,High,Intermediate,Low,Great,False,False
6132,08/10/2005,B,Average,Bad,Average,Exceptional,True,False
4372,11/10/2005,B,Average,Exceptional,Low,Great,False,False
7868,17/10/2005,E,High,Exceptional,High,Intermediate,True,False
6817,24/10/2005,E,Average,Intermediate,Low,Exceptional,False,False
3643,09/10/2005,B,High,Bad,High,Exceptional,True,False
5173,01/10/2005,C,Low,Exceptional,Average,Bad,False,False
3927,23/10/2005,B,Low,Bad,Low,Great,True,False
7546,26/10/2005,E,Average,Great,Average,Exceptional,True,False
6527,23/10/2005,A,Low,Great,Low,Intermediate,True,False
7137,12/10/2005,A,High,Great,Average,Okay,False,False
7370,19/10/2005,E,Average,Okay,Low,Great,False,False
4241,09/10/2005,C,Average,Bad,Low,Okay,False,False
2413,26/10/2005,D,High,Exceptional,Average,Intermediate,False,False
3433,12/10/2005,D,High,Exceptional,Low,Intermediate,False,False
3780,29/10/2005,E,High,Okay,Low,Exceptional,False,False
3703,14/10/2005,A,Average,Great,High,Exceptional,False,False
3794,13/10/2005,E,Low,Great,Low,Great,True,True
3115,17/10/2005,D,High,Intermediate,Average,Great,False,False
8259,27/10/2005,E,Average,Exceptional,Low,Bad,False,False
1455,21/10/2005,A,Average,Okay,High,Bad,False,False
5328,26/10/2005,D,High,Great,Low,Intermediate,False,False
8777,15/10/2005,A,Average,Okay,Low,Intermediate,False,False
5896,12/10/2005,C,Average,Intermediate,Low,Bad,False,False
5176,23/10/2005,B,Average,Intermediate,Average,Okay,True,False
9061,17/10/2005,B,Low,Okay,Low,Exceptional,True,False
6227,30/10/2005,D,High,Intermediate,Low,Great,False,False
7825,16/10/2005,D,High,Exceptional,Average,Okay,False,False
5850,25/10/2005,E,High,Great,Low,Intermediate,False,False
4239,05/10/2005,D,Average,Bad,High,Bad,False,True
3665,25/10/2005,A,High,Bad,Average,Okay,False,False
7979,03/10/2005,D,Low,Okay,Low,Intermediate,True,False
7217,27/10/2005,E,Low,Intermediate,High,Exceptional,False,False
100,02/10/2005,C,High,Intermediate,Low,Intermediate,False,True
7055,05/10/2005,E,Low,Okay,Average,Okay,False,True
2334,28/10/2005,C,Average,Great,Average,Exceptional,True,False
1784,21/10/2005,D,Low,Intermediate,Low,Exceptional,True,False
5969,13/10/2005,C,Average,Intermediate,Average,Bad,True,False
4054,04/10/2005,A,Low,Bad,Low,Bad,True,True
7863,28/10/2005,B,Low,Bad,Low,Intermediate,True,False
9522,03/10/2005,B,Average,Great,Low,Okay,False,False
6759,15/10/2005,A,High,Exceptional,High,Intermediate,True,False
4326,16/10/2005,B,High,Intermediate,High,Intermediate,True,True
9425,26/10/2005,E,High,Exceptional,Low,Great,False,False
2114,22/10/2005,C,High,Intermediate,Low,Bad,False,False
2605,07/10/2005,D,High,Okay,High,Okay,True,True
554,23/10/2005,E,Low,Exceptional,High,Great,False,False
8574,05/10/2005,A,Low,Bad,Average,Great,False,False
2504,23/10/2005,A,Low,Great,Low,Okay,True,False
379,19/10/2005,D,Low,Intermediate,High,Bad,False,False
6806,04/10/2005,D,Low,Okay,Average,Exceptional,False,False
5920,01/10/2005,E,Low,Okay,Low,Intermediate,True,False
4749,03/10/2005,E,Low,Intermediate,Low,Bad,True,False
6467,12/10/2005,B,Low,Great,Low,Exceptional,True,False
6701,26/10/2005,A,Average,Intermediate,Low,Exceptional,False,False
735,08/10/2005,C,Average,Intermediate,Average,Bad,True,False
5090,18/10/2005,D,High,Exceptional,High,Intermediate,True,False
7153,01/10/2005,E,High,Bad,Low,Okay,False,False
1951,30/10/2005,B,High,Bad,Average,Intermediate,False,False
4451,15/10/2005,D,High,Intermediate,High,Exceptional,True,False
2266,18/10/2005,D,Average,Okay,Average,Okay,True,True
9332,23/10/2005,D,High,Okay,Low,Great,False,False
2675,15/10/2005,C,Low,Okay,High,Great,False,False
9568,03/10/2005,A,Average,Okay,Low,Intermediate,False,False
661,20/10/2005,C,High,Exceptional,High,Okay,True,False
5442,08/10/2005,B,Average,Okay,Low,Okay,False,True
8022,27/10/2005,E,High,Exceptional,Low,Okay,False,False
6932,14/10/2005,C,Average,Exceptional,Low,Exceptional,False,True
5145,24/10/2005,B,High,Great,Low,Exceptional,False,False
4319,17/10/2005,B,Low,Bad,High,Intermediate,False,False
1401,10/10/2005,B,Low,Exceptional,Low,Okay,True,False
6283,15/10/2005,A,Low,Great,Low,Great,True,True
8914,19/10/2005,D,Low,Exceptional,Average,Okay,False,False
3437,28/10/2005,D,Average,Great,Low,Bad,False,False
1310,25/10/2005,C,Average,Exceptional,Low,Exceptional,False,True
2689,22/10/2005,A,Low,Bad,Average,Exceptional,False,False
6301,07/10/2005,C,Average,Exceptional,Low,Okay,False,False
2744,15/10/2005,D,High,Okay,Average,Intermediate,False,False
3223,20/10/2005,D,High,Bad,Average,Exceptional,False,False
5216,21/10/2005,D,Average,Bad,Average,Intermediate,True,False
7598,22/10/2005,A,High,Great,High,Exceptional,True,False
3159,19/10/2005,D,Low,Bad,High,Intermediate,False,False
698,16/10/2005,E,Low,Exceptional,Low,Bad,True,False
9633,14/10/2005,E,High,Okay,High,Bad,True,False
7084,08/10/2005,E,High,Intermediate,Average,Intermediate,False,True
2286,20/10/2005,C,Average,Great,Low,Exceptional,False,False
6357,15/10/2005,B,Low,Okay,Low,Great,True,False
6068,19/10/2005,D,Low,Great,Low,Intermediate,True,False
1947,27/10/2005,B,High,Great,High,Bad,True,False
5784,01/10/2005,D,Average,Exceptional,Low,Okay,False,False
9864,18/10/2005,A,Low,Okay,Average,Intermediate,False,False
3291,15/10/2005,E,Average,Bad,Average,Bad,True,True
9171,24/10/2005,D,High,Intermediate,Average,Bad,False,False
3894,22/10/2005,E,Low,Great,Average,Bad,False,False
696,15/10/2005,E,Low,Exceptional,High,Great,False,False
7720,28/10/2005,D,Low,Okay,High,Okay,False,True
7885,02/10/2005,D,Low,Bad,Low,Bad,True,True
2440,19/10/2005,A,Average,Bad,High,Okay,False,False
8602,16/10/2005,D,Low,Great,Average,Bad,False,False
746,14/10/2005,A,High,Intermediate,High,Exceptional,True,False
4167,25/10/2005,E,Average,Great,High,Intermediate,False,False
3049,29/10/2005,D,Low,Bad,Low,Intermediate,True,False
8197,10/10/2005,B,Low,Okay,Average,Exceptional,False,False
4968,09/10/2005,C,High,Exceptional,High,Great,True,False
123,10/10/2005,B,Low,Exceptional,Low,Exceptional,True,True
7269,10/10/2005,E,High,Okay,Low,Great,False,False
5706,13/10/2005,B,Low,Great,High,Bad,False,False
8329,11/10/2005,A,Average,Exceptional,Average,Great,True,False
764,21/10/2005,E,Low,Okay,Average,Intermediate,False,False
4684,17/10/2005,E,Low,Intermediate,Low,Exceptional,True,False
4075,01/10/2005,C,Low,Bad,High,Great,False,False
5762,12/10/2005,D,Average,Bad,Average,Bad,True,True
6441,16/10/2005,C,Average,Great,Average,Exceptional,True,False
7836,19/10/2005,C,Low,Bad,Low,Exceptional,True,False
3751,16/10/2005,E,High,Intermediate,Low,Intermediate,False,True
5632,30/10/2005,D,Low,Great,High,Intermediate,False,False
6930,17/10/2005,C,Average,Exceptional,Average,Intermediate,True,False
8472,02/10/2005,A,Low,Okay,Low,Okay,True,True
8608,03/10/2005,D,Average,Intermediate,Low,Exceptional,False,False
5106,13/10/2005,C,Low,Okay,Low,Intermediate,True,False
3092,02/10/2005,E,Average,Okay,Low,Bad,False,False
2322,21/10/2005,D,Low,Okay,Average,Intermediate,False,False
9013,20/10/2005,B,High,Bad,Average,Great,False,False
1098,28/10/2005,B,High,Okay,Average,Okay,False,True
5401,01/10/2005,A,Average,Bad,High,Intermediate,False,False
3810,22/10/2005,D,Low,Exceptional,Low,Great,True,False
2067,11/10/2005,D,Low,Great,Low,Exceptional,True,False
5480,04/10/2005,C,Average,Exceptional,High,Intermediate,False,False
1358,10/10/2005,D,Low,Bad,High,Exceptional,False,False
3274,05/10/2005,D,Low,Intermediate,High,Exceptional,False,False
6957,28/10/2005,D,High,Exceptional,High,Exceptional,True,True
5980,15/10/2005,E,High,Bad,High,Great,True,False
5957,17/10/2005,B,Average,Exceptional,High,Great,False,False
2471,17/10/2005,B,High,Great,High,Bad,True,False
8780,10/10/2005,D,Average,Great,Average,Okay,True,False
4904,15/10/2005,A,High,Great,Low,Intermediate,False,False
4082,19/10/2005,C,Average,Exceptional,Average,Bad,True,False
8567,19/10/2005,C,High,Okay,Average,Exceptional,False,False
9854,12/10/2005,D,Average,Great,High,Great,False,True
8275,06/10/2005,D,Low,Bad,High,Exceptional,False,False
2238,06/10/2005,E,Average,Bad,Low,Bad,False,True
4309,07/10/2005,A,Average,Intermediate,High,Bad,False,False
3539,09/10/2005,C,Low,Great,High,Okay,False,False
4893,27/10/2005,A,Low,Exceptional,Low,Great,True,False
6606,17/10/2005,E,High,Bad,Average,Intermediate,False,False
8645,17/10/2005,D,Average,Bad,High,Bad,False,True
9745,22/10/2005,C,High,Okay,High,Okay,True,True
2,07/10/2005,C,Average,Great,Average,Great,True,True
9279,28/10/2005,A,Average,Okay,Average,Okay,True,True
7759,20/10/2005,B,Low,Intermediate,High,Exceptional,False,False
7335,07/10/2005,B,Average,Okay,Average,Okay,True,True
2242,16/10/2005,D,Average,Exceptional,High,Exceptional,False,True
8979,02/10/2005,C,High,Bad,Average,Great,False,False
6576,01/10/2005,C,High,Exceptional,Average,Exceptional,False,True
9699,14/10/2005,D,Low,Intermediate,Average,Okay,False,False
3925,13/10/2005,B,High,Bad,Low,Intermediate,False,False
1442,27/10/2005,E,Low,Okay,High,Intermediate,False,False
8617,27/10/2005,C,Average,Okay,High,Exceptional,False,False
5595,17/10/2005,B,Average,Okay,Average,Okay,True,True
1856,15/10/2005,A,Average,Intermediate,Average,Bad,True,False
2871,22/10/2005,B,Low,Intermediate,High,Bad,False,False
3420,16/10/2005,C,Low,Intermediate,Average,Okay,False,False
5624,15/10/2005,C,High,Okay,Average,Intermediate,False,False
8083,03/10/2005,C,Low,Great,Average,Exceptional,False,False
5982,24/10/2005,A,High,Bad,Average,Great,False,False
250,05/10/2005,B,Low,Exceptional,Average,Great,False,False
2218,03/10/2005,B,Low,Great,Low,Okay,True,False
8502,22/10/2005,A,Average,Exceptional,Average,Okay,True,False
9815,30/10/2005,A,Average,Great,Low,Exceptional,False,False
3358,18/10/2005,D,High,Okay,High,Intermediate,True,False
5061,28/10/2005,E,Low,Bad,Average,Bad,False,True
9161,09/10/2005,B,High,Exceptional,High,Exceptional,True,True
5132,19/10/2005,B,Average,Intermediate,Average,Intermediate,True,True
6769,07/10/2005,C,Low,Great,Average,Intermediate,False,False
7499,30/10/2005,A,Average,Okay,Average,Okay,True,True
2448,24/10/2005,E,High,Intermediate,High,Intermediate,True,True
8060,17/10/2005,D,Average,Bad,High,Exceptional,False,False
6883,23/10/2005,C,Low,Exceptional,Average,Okay,False,False
1904,07/10/2005,B,High,Exceptional,High,Okay,True,False
6462,12/10/2005,D,Low,Okay,Average,Okay,False,True
262,17/10/2005,A,Low,Great,Average,Great,False,True
8956,30/10/2005,D,High,Okay,Average,Exceptional,False,False
4427,13/10/2005,D,Low,Great,Average,Intermediate,False,False
2550,12/10/2005,A,Average,Okay,Average,Bad,True,False
5505,20/10/2005,B,Low,Intermediate,High,Great,False,False
9346,26/10/2005,E,Low,Exceptional,Average,Great,False,False
4246,08/10/2005,B,Low,Bad,Average,Exceptional,False,False
76,25/10/2005,D,Low,Intermediate,High,Intermediate,False,True
3570,16/10/2005,E,Average,Great,Low,Great,False,True
6507,13/10/2005,B,Low,Great,High,Bad,False,False
2234,23/10/2005,E,Low,Intermediate,Average,Exceptional,False,False
2110,10/10/2005,B,High,Intermediate,Low,Great,False,False
4988,23/10/2005,B,Average,Great,High,Intermediate,False,False
9650,05/10/2005,E,Low,Okay,High,Great,False,False
8490,28/10/2005,D,Average,Okay,High,Great,False,False
3116,22/10/2005,D,Average,Great,Average,Bad,True,False
2414,29/10/2005,D,Low,Exceptional,Low,Okay,True,False
6601,12/10/2005,A,Average,Bad,High,Bad,False,True
249,11/10/2005,B,Average,Intermediate,Low,Exceptional,False,False
9384,07/10/2005,E,High,Okay,Average,Okay,False,True
5807,29/10/2005,B,High,Intermediate,Average,Exceptional,False,False
449,11/10/2005,A,Low,Great,High,Great,False,True
1076,22/10/2005,A,Low,Exceptional,Average,Exceptional,False,True
3517,25/10/2005,B,Average,Great,Average,Bad,True,False
9484,09/10/2005,B,Average,Intermediate,Average,Great,True,False
1804,27/10/2005,E,Low,Exceptional,High,Intermediate,False,False
5094,24/10/2005,E,Low,Exceptional,Average,Great,False,False
8166,22/10/2005,D,Low,Great,Low,Exceptional,True,False
1103,30/10/2005,A,High,Exceptional,Average,Great,False,False
8310,07/10/2005,D,Low,Exceptional,Low,Okay,True,False
6925,20/10/2005,B,High,Intermediate,Low,Great,False,False
2027,24/10/2005,C,Average,Bad,Low,Okay,False,False
2625,11/10/2005,A,Low,Intermediate,Average,Great,False,False
7174,24/10/2005,E,Low,Bad,Low,Bad,True,True
866,17/10/2005,A,Low,Great,Average,Okay,False,False
7648,27/10/2005,A,High,Exceptional,Low,Okay,False,False
9586,19/10/2005,D,High,Bad,Low,Great,False,False
242,02/10/2005,D,Average,Great,High,Exceptional,False,False
7077,04/10/2005,E,Low,Intermediate,High,Bad,False,False
1404,17/10/2005,C,Low,Bad,Average,Great,False,False
8332,30/10/2005,E,High,Okay,High,Bad,True,False
4192,24/10/2005,A,High,Bad,Low,Okay,False,False
7656,21/10/2005,A,Average,Intermediate,Low,Intermediate,False,True
5284,12/10/2005,B,High,Bad,High,Great,True,False
4656,24/10/2005,A,Average,Intermediate,High,Okay,False,False
7660,14/10/2005,D,Low,Great,Average,Intermediate,False,False
3970,14/10/2005,C,High,Great,Low,Okay,False,False
2686,07/10/2005,D,Low,Exceptional,High,Great,False,False
9929,02/10/2005,A,Low,Bad,High,Exceptional,False,False
6232,06/10/2005,D,Low,Great,Low,Okay,True,False
5485,14/10/2005,E,High,Okay,High,Intermediate,True,False
8170,16/10/2005,D,Average,Great,Low,Intermediate,False,False
7713,25/10/2005,B,Low,Intermediate,Low,Okay,True,False
7449,19/10/2005,C,Average,Okay,Low,Intermediate,False,False
4207,02/10/2005,E,Low,Great,Average,Intermediate,False,False
1235,17/10/2005,E,High,Intermediate,Low,Great,False,False
4211,16/10/2005,B,High,Okay,High,Exceptional,True,False
8878,10/10/2005,A,Low,Exceptional,Average,Great,False,False
64,05/10/2005,A,Low,Bad,Average,Exceptional,False,False
3934,20/10/2005,A,High,Intermediate,Average,Intermediate,False,True
6503,25/10/2005,D,High,Exceptional,Low,Exceptional,False,True
2877,13/10/2005,E,Low,Exceptional,Low,Great,True,False
6247,06/10/2005,B,Low,Great,Low,Exceptional,True,False
1105,18/10/2005,C,High,Okay,Average,Intermediate,False,False
3610,08/10/2005,D,High,Intermediate,Low,Okay,False,False
7549,01/10/2005,A,High,Okay,Low,Great,False,False
7424,29/10/2005,A,Average,Bad,Average,Intermediate,True,False
6706,09/10/2005,E,Low,Intermediate,High,Great,False,False
3313,14/10/2005,B,High,Intermediate,High,Bad,True,False
2030,19/10/2005,E,High,Intermediate,Average,Exceptional,False,False
4336,03/10/2005,D,Average,Intermediate,High,Exceptional,False,False
9239,19/10/2005,D,High,Okay,Low,Exceptional,False,False
6304,05/10/2005,A,High,Okay,Average,Okay,False,True
8248,18/10/2005,A,High,Okay,Low,Bad,False,False
4389,06/10/2005,C,High,Bad,Average,Great,False,False
8455,03/10/2005,C,Low,Exceptional,High,Great,False,False
1674,22/10/2005,A,Average,Okay,Average,Exceptional,True,False
2525,17/10/2005,E,High,Exceptional,High,Bad,True,False
7792,26/10/2005,A,Low,Okay,Low,Exceptional,True,False
4969,29/10/2005,B,High,Intermediate,Average,Great,False,False
7253,14/10/2005,A,Average,Intermediate,High,Intermediate,False,True
6410,16/10/2005,C,Low,Great,Low,Exceptional,True,False
7567,30/10/2005,A,Average,Great,High,Intermediate,False,False
2170,22/10/2005,B,High,Exceptional,High,Exceptional,True,True
4849,24/10/2005,A,Average,Exceptional,High,Okay,False,False
7042,05/10/2005,D,Average,Great,Low,Okay,False,False
9758,16/10/2005,A,Average,Exceptional,Average,Okay,True,False
3716,12/10/2005,B,High,Great,High,Okay,True,False
6203,10/10/2005,E,Low,Great,Average,Okay,False,False
8115,01/10/2005,B,Average,Great,Average,Great,True,True
7210,23/10/2005,D,Average,Okay,Average,Exceptional,True,False
2324,30/10/2005,C,Low,Exceptional,Low,Exceptional,True,True
2488,15/10/2005,C,Low,Great,High,Exceptional,False,False
9654,09/10/2005,C,Average,Okay,Average,Exceptional,True,False
2127,19/10/2005,E,Average,Great,Low,Bad,False,False
4764,27/10/2005,D,High,Okay,Average,Bad,False,False
2710,11/10/2005,E,Low,Okay,High,Great,False,False
3097,30/10/2005,B,Low,Great,Low,Intermediate,True,False
2645,20/10/2005,E,Low,Okay,Average,Bad,False,False
8999,25/10/2005,D,High,Exceptional,Low,Exceptional,False,True
315,20/10/2005,B,Average,Bad,High,Bad,False,True
3583,23/10/2005,C,Average,Okay,High,Great,False,False
1458,03/10/2005,C,Low,Okay,Low,Exceptional,True,False
621,24/10/2005,A,High,Bad,Low,Great,False,False
3639,23/10/2005,E,Low,Intermediate,Low,Exceptional,True,False
766,29/10/2005,C,Low,Bad,Low,Great,True,False
4569,07/10/2005,A,Low,Great,Average,Great,False,True
6917,23/10/2005,A,Average,Okay,Average,Bad,True,False
4093,26/10/2005,B,High,Great,Average,Okay,False,False
2233,11/10/2005,A,High,Bad,Average,Great,False,False
9840,04/10/2005,A,High,Bad,High,Intermediate,True,False
8923,04/10/2005,A,Low,Okay,High,Okay,False,True
3962,19/10/2005,D,High,Intermediate,High,Okay,True,False
9391,02/10/2005,E,Low,Intermediate,Average,Intermediate,False,True
7113,16/10/2005,A,Average,Bad,High,Exceptional,False,False
5109,06/10/2005,D,High,Bad,Low,Intermediate,False,False
9196,16/10/2005,B,Average,Exceptional,Low,Okay,False,False
2617,16/10/2005,B,Low,Bad,Average,Okay,False,False
7889,16/10/2005,E,Average,Bad,Low,Bad,False,True
7689,22/10/2005,E,High,Bad,Average,Great,False,False
1089,26/10/2005,D,High,Exceptional,Low,Great,False,False
743,15/10/2005,D,Low,Exceptional,Average,Okay,False,False
2569,14/10/2005,E,Average,Bad,Average,Great,True,False
1052,28/10/2005,B,High,Great,Average,Exceptional,False,False
2094,24/10/2005,C,Average,Great,High,Great,False,True
8839,14/10/2005,D,High,Okay,Low,Great,False,False
5084,28/10/2005,B,Average,Bad,Low,Exceptional,False,False
1830,22/10/2005,E,Average,Intermediate,Average,Exceptional,True,False
9917,04/10/2005,B,High,Exceptional,Low,Intermediate,False,False
7559,05/10/2005,A,Average,Intermediate,Low,Intermediate,False,True
9205,13/10/2005,C,High,Bad,Low,Okay,False,False
9676,01/10/2005,E,Average,Bad,High,Bad,False,True
8336,27/10/2005,C,High,Bad,Low,Intermediate,False,False
7665,03/10/2005,C,Low,Bad,High,Bad,False,True
9139,05/10/2005,B,Low,Bad,Average,Great,False,False
5574,06/10/2005,E,Low,Exceptional,Low,Great,True,False
6013,26/10/2005,C,Low,Exceptional,Low,Great,True,False
2363,10/10/2005,E,Low,Great,Average,Great,False,True
8314,11/10/2005,A,Low,Okay,Low,Exceptional,True,False
7959,17/10/2005,A,Low,Great,Average,Intermediate,False,False
5272,12/10/2005,E,Average,Okay,Average,Exceptional,True,False
7118,09/10/2005,E,Average,Great,Average,Great,True,True
3241,15/10/2005,D,Average,Exceptional,Average,Intermediate,True,False
6124,23/10/2005,A,Average,Bad,Average,Great,True,False
105,19/10/2005,D,Low,Okay,Low,Bad,True,False
1756,25/10/2005,D,High,Great,Average,Exceptional,False,False
787,06/10/2005,C,High,Intermediate,Average,Bad,False,False
631,22/10/2005,C,High,Exceptional,High,Great,True,False
5675,06/10/2005,C,Low,Exceptional,Average,Okay,False,False
3698,02/10/2005,E,Average,Bad,Average,Great,True,False
1013,04/10/2005,C,Low,Intermediate,High,Okay,False,False
8378,06/10/2005,E,Low,Intermediate,Low,Exceptional,True,False
1137,11/10/2005,D,High,Intermediate,High,Okay,True,False
6661,26/10/2005,A,Average,Exceptional,Average,Exceptional,True,True
2465,08/10/2005,B,Low,Great,Average,Bad,False,False
693,09/10/2005,C,Low,Intermediate,Average,Exceptional,False,False
6409,26/10/2005,E,Low,Bad,Low,Intermediate,True,False
4230,25/10/2005,A,High,Okay,Low,Great,False,False
9582,11/10/2005,C,Average,Intermediate,High,Bad,False,False
246,22/10/2005,B,Low,Bad,Average,Exceptional,False,False
8497,08/10/2005,D,Low,Intermediate,Low,Okay,True,False
2132,25/10/2005,B,Low,Intermediate,Average,Intermediate,False,True
8682,21/10/2005,B,High,Bad,Average,Bad,False,True
2980,26/10/2005,C,Average,Intermediate,High,Bad,False,False
6177,25/10/2005,A,High,Okay,Average,Intermediate,False,False
