task_id,date,rater,correct_answer_3,correct_answer_5,rater_answer_3,rater_answer_5,rater_correct_3,rater_correct_5
2179,2005-06-10 00:00:00,A,Average,Bad,Low,Intermediate,False,False
9797,2005-06-29 00:00:00,D,Average,Intermediate,Low,Bad,False,False
395,2005-06-05 00:00:00,C,Average,Bad,Low,Intermediate,False,False
9099,2005-06-17 00:00:00,D,Average,Bad,Low,Bad,False,True
281,2005-06-28 00:00:00,D,Average,Intermediate,Low,Intermediate,False,True
7675,2005-06-27 00:00:00,E,Average,Great,Average,Bad,True,False
7585,2005-06-27 00:00:00,A,Low,Intermediate,Low,Okay,True,False
9744,2005-06-23 00:00:00,B,Average,Great,Average,Okay,True,False
2149,2005-06-14 00:00:00,B,Low,Bad,Average,Bad,False,True
1053,2005-06-20 00:00:00,B,Low,Great,Low,Bad,True,False
6427,2005-06-27 00:00:00,B,Average,Bad,Average,Intermediate,True,False
6930,2005-06-21 00:00:00,E,Low,Bad,Average,Bad,False,True
6079,2005-06-05 00:00:00,B,Average,Great,Average,Okay,True,False
8495,2005-06-23 00:00:00,C,Average,Intermediate,Low,Bad,False,False
282,2005-06-15 00:00:00,D,Low,Intermediate,Low,Bad,True,False
3784,2005-06-26 00:00:00,A,Low,Okay,Low,Okay,True,True
54,2005-06-04 00:00:00,C,Low,Okay,Low,Intermediate,True,False
8838,2005-06-05 00:00:00,E,Average,Bad,Low,Great,False,False
4144,2005-06-14 00:00:00,A,Low,Great,Average,Great,False,True
3744,2005-06-29 00:00:00,E,Average,Bad,Low,Intermediate,False,False
8802,2005-06-07 00:00:00,B,Low,Intermediate,Low,Intermediate,True,True
4709,2005-06-13 00:00:00,E,Low,Great,Low,Bad,True,False
1851,2005-06-09 00:00:00,E,Average,Intermediate,Low,Okay,False,False
809,2005-06-12 00:00:00,E,Average,Great,Low,Intermediate,False,False
3582,2005-06-01 00:00:00,B,Low,Okay,Average,Okay,False,True
277,2005-06-10 00:00:00,C,Low,Intermediate,Low,Intermediate,True,True
85,2005-06-07 00:00:00,A,Low,Bad,Low,Okay,True,False
5083,2005-06-21 00:00:00,D,Low,Okay,Average,Great,False,False
2032,2005-06-06 00:00:00,D,Average,Great,Low,Intermediate,False,False
8739,2005-06-11 00:00:00,B,Low,Bad,Average,Intermediate,False,False
574,2005-06-15 00:00:00,D,Low,Bad,Average,Bad,False,True
2168,2005-06-24 00:00:00,B,Average,Okay,Low,Great,False,False
9485,2005-06-20 00:00:00,C,Low,Great,Average,Intermediate,False,False
5543,2005-06-03 00:00:00,B,Average,Bad,Average,Intermediate,True,False
4230,2005-06-06 00:00:00,E,Low,Bad,Average,Great,False,False
1420,2005-06-11 00:00:00,C,Low,Bad,Low,Bad,True,True
1060,2005-06-05 00:00:00,E,Low,Great,Average,Great,False,True
8552,2005-06-27 00:00:00,B,Average,Intermediate,Low,Bad,False,False
6761,2005-06-22 00:00:00,E,Low,Okay,Average,Great,False,False
8146,2005-06-17 00:00:00,D,Average,Bad,Average,Bad,True,True
1417,2005-06-05 00:00:00,E,Average,Bad,Average,Great,True,False
5946,2005-06-16 00:00:00,C,Low,Bad,Low,Great,True,False
7053,2005-06-02 00:00:00,A,Low,Great,Low,Intermediate,True,False
8957,2005-06-29 00:00:00,C,Average,Bad,Low,Intermediate,False,False
9978,2005-06-09 00:00:00,D,Average,Intermediate,Average,Intermediate,True,True
169,2005-06-02 00:00:00,E,Average,Great,Average,Intermediate,True,False
5320,2005-06-21 00:00:00,D,Average,Okay,Low,Great,False,False
6254,2005-06-04 00:00:00,A,Low,Okay,Low,Great,True,False
4600,2005-06-27 00:00:00,D,Average,Okay,Average,Intermediate,True,False
1356,2005-06-17 00:00:00,D,Average,Okay,Low,Bad,False,False
9540,2005-06-27 00:00:00,C,Low,Okay,Average,Bad,False,False
7577,2005-06-27 00:00:00,B,Low,Okay,Low,Intermediate,True,False
9092,2005-06-06 00:00:00,E,Low,Okay,Average,Great,False,False
4690,2005-06-11 00:00:00,D,Low,Okay,Low,Bad,True,False
598,2005-06-07 00:00:00,C,Average,Intermediate,Low,Bad,False,False
1106,2005-06-12 00:00:00,A,Low,Intermediate,Low,Intermediate,True,True
4622,2005-06-15 00:00:00,C,Average,Intermediate,Low,Great,False,False
6192,2005-06-09 00:00:00,B,Average,Intermediate,Average,Intermediate,True,True
280,2005-06-26 00:00:00,E,Average,Bad,Average,Intermediate,True,False
8009,2005-06-18 00:00:00,E,Low,Intermediate,Average,Great,False,False
3268,2005-06-28 00:00:00,D,Low,Intermediate,Low,Great,True,False
9926,2005-06-29 00:00:00,E,Average,Great,Average,Bad,True,False
3211,2005-06-17 00:00:00,C,Low,Intermediate,Low,Intermediate,True,True
5831,2005-06-26 00:00:00,B,Low,Bad,Average,Okay,False,False
6571,2005-06-21 00:00:00,E,Low,Intermediate,Low,Bad,True,False
344,2005-06-06 00:00:00,D,Low,Great,Low,Intermediate,True,False
9605,2005-06-22 00:00:00,E,Low,Great,Low,Intermediate,True,False
8866,2005-06-15 00:00:00,D,Low,Intermediate,Average,Intermediate,False,True
256,2005-06-27 00:00:00,C,Low,Okay,Average,Great,False,False
1748,2005-06-06 00:00:00,B,Average,Intermediate,Average,Okay,True,False
8608,2005-06-24 00:00:00,B,Low,Great,Low,Bad,True,False
7319,2005-06-09 00:00:00,A,Low,Okay,Average,Great,False,False
4490,2005-06-12 00:00:00,A,Low,Intermediate,Low,Okay,True,False
1611,2005-06-27 00:00:00,D,Average,Great,Average,Bad,True,False
5194,2005-06-14 00:00:00,E,Average,Okay,Low,Intermediate,False,False
3782,2005-06-23 00:00:00,D,Low,Okay,Average,Intermediate,False,False
5964,2005-06-20 00:00:00,E,Average,Bad,Average,Intermediate,True,False
3545,2005-06-28 00:00:00,D,Low,Bad,Average,Bad,False,True
4964,2005-06-14 00:00:00,D,Low,Bad,Average,Great,False,False
6562,2005-06-19 00:00:00,D,Low,Bad,Average,Okay,False,False
3103,2005-06-15 00:00:00,D,Average,Great,Low,Intermediate,False,False
826,2005-06-10 00:00:00,C,Low,Great,Low,Intermediate,True,False
2379,2005-06-04 00:00:00,E,Low,Bad,Low,Bad,True,True
6919,2005-06-04 00:00:00,E,Low,Bad,Low,Intermediate,True,False
4469,2005-06-20 00:00:00,A,Average,Intermediate,Average,Intermediate,True,True
69,2005-06-20 00:00:00,B,Low,Great,Low,Intermediate,True,False
7787,2005-06-21 00:00:00,C,Low,Great,Average,Great,False,True
6176,2005-06-23 00:00:00,B,Low,Okay,Low,Bad,True,False
7588,2005-06-01 00:00:00,C,Low,Intermediate,Average,Okay,False,False
4294,2005-06-25 00:00:00,B,Low,Bad,Average,Okay,False,False
4782,2005-06-28 00:00:00,B,Low,Intermediate,Average,Great,False,False
9049,2005-06-05 00:00:00,E,Low,Intermediate,Average,Intermediate,False,True
2240,2005-06-25 00:00:00,C,Average,Intermediate,Low,Great,False,False
1129,2005-06-18 00:00:00,C,Low,Bad,Average,Okay,False,False
4286,2005-06-26 00:00:00,A,Low,Okay,Low,Bad,True,False
4435,2005-06-23 00:00:00,E,Low,Okay,Low,Bad,True,False
3505,2005-06-27 00:00:00,A,Low,Bad,Average,Great,False,False
1403,2005-06-19 00:00:00,E,Low,Bad,Average,Okay,False,False
932,2005-06-09 00:00:00,E,Low,Bad,Low,Intermediate,True,False
511,2005-06-09 00:00:00,A,Low,Great,Average,Okay,False,False
9329,2005-06-15 00:00:00,C,Average,Bad,Low,Intermediate,False,False
6934,2005-06-08 00:00:00,A,Low,Okay,Low,Great,True,False
110,2005-06-12 00:00:00,A,Average,Great,Average,Okay,True,False
3586,2005-06-04 00:00:00,C,Low,Great,Low,Okay,True,False
1990,2005-06-11 00:00:00,D,Average,Intermediate,Low,Bad,False,False
7678,2005-06-13 00:00:00,A,Average,Great,Average,Bad,True,False
8487,2005-06-28 00:00:00,B,Average,Intermediate,Low,Intermediate,False,True
1701,2005-06-07 00:00:00,A,Average,Great,Average,Intermediate,True,False
3169,2005-06-22 00:00:00,B,Low,Great,Low,Bad,True,False
4291,2005-06-02 00:00:00,D,Low,Great,Low,Great,True,True
2472,2005-06-26 00:00:00,D,Average,Great,Low,Great,False,True
6108,2005-06-24 00:00:00,D,Low,Bad,Low,Okay,True,False
2190,2005-06-26 00:00:00,B,Average,Okay,Low,Intermediate,False,False
7527,2005-06-25 00:00:00,A,Low,Okay,Average,Okay,False,True
3871,2005-06-21 00:00:00,E,Average,Bad,Average,Intermediate,True,False
4716,2005-06-24 00:00:00,D,Average,Okay,Low,Great,False,False
3990,2005-06-02 00:00:00,E,Low,Intermediate,Low,Okay,True,False
5431,2005-06-06 00:00:00,E,Average,Bad,Average,Intermediate,True,False
2651,2005-06-29 00:00:00,A,Average,Bad,Low,Bad,False,True
3207,2005-06-12 00:00:00,B,Low,Bad,Average,Bad,False,True
1540,2005-06-21 00:00:00,B,Low,Intermediate,Low,Okay,True,False
6359,2005-06-19 00:00:00,D,Low,Bad,Average,Intermediate,False,False
7387,2005-06-18 00:00:00,E,Average,Bad,Low,Great,False,False
1652,2005-06-05 00:00:00,D,Average,Okay,Low,Intermediate,False,False
6057,2005-06-16 00:00:00,B,Low,Okay,Average,Okay,False,True
5314,2005-06-17 00:00:00,B,Low,Bad,Average,Okay,False,False
3477,2005-06-11 00:00:00,A,Average,Okay,Low,Bad,False,False
1052,2005-06-23 00:00:00,B,Low,Intermediate,Average,Great,False,False
8826,2005-06-16 00:00:00,D,Average,Okay,Low,Great,False,False
1020,2005-06-17 00:00:00,D,Low,Okay,Average,Bad,False,False
2301,2005-06-15 00:00:00,E,Low,Bad,Average,Okay,False,False
7755,2005-06-17 00:00:00,A,Low,Intermediate,Low,Okay,True,False
7954,2005-06-16 00:00:00,C,Low,Great,Low,Intermediate,True,False
3983,2005-06-03 00:00:00,B,Average,Great,Low,Bad,False,False
6440,2005-06-19 00:00:00,E,Average,Intermediate,Average,Okay,True,False
3435,2005-06-25 00:00:00,B,Average,Great,Average,Intermediate,True,False
945,2005-06-09 00:00:00,B,Average,Intermediate,Average,Okay,True,False
7629,2005-06-05 00:00:00,B,Average,Okay,Low,Okay,False,True
2828,2005-06-22 00:00:00,B,Low,Okay,Low,Great,True,False
5776,2005-06-27 00:00:00,A,Average,Intermediate,Average,Great,True,False
2829,2005-06-13 00:00:00,C,Low,Great,Low,Intermediate,True,False
2686,2005-06-25 00:00:00,C,Low,Great,Average,Okay,False,False
7465,2005-06-04 00:00:00,E,Average,Bad,Average,Okay,True,False
5954,2005-06-18 00:00:00,C,Average,Okay,Low,Great,False,False
6327,2005-06-09 00:00:00,A,Average,Bad,Average,Bad,True,True
8695,2005-06-12 00:00:00,E,Average,Great,Average,Intermediate,True,False
1476,2005-06-08 00:00:00,E,Low,Bad,Low,Bad,True,True
16,2005-06-18 00:00:00,C,Low,Okay,Low,Okay,True,True
7865,2005-06-19 00:00:00,B,Low,Great,Average,Great,False,True
651,2005-06-20 00:00:00,E,Low,Okay,Low,Okay,True,True
9222,2005-06-21 00:00:00,D,Low,Great,Average,Okay,False,False
7941,2005-06-18 00:00:00,D,Low,Bad,Average,Intermediate,False,False
1152,2005-06-27 00:00:00,D,Average,Intermediate,Low,Intermediate,False,True
7815,2005-06-01 00:00:00,B,Average,Okay,Average,Great,True,False
5908,2005-06-03 00:00:00,D,Low,Bad,Low,Bad,True,True
1729,2005-06-18 00:00:00,E,Low,Okay,Average,Bad,False,False
614,2005-06-06 00:00:00,B,Low,Okay,Average,Great,False,False
5832,2005-06-06 00:00:00,C,Low,Great,Average,Intermediate,False,False
5463,2005-06-29 00:00:00,C,Low,Great,Low,Bad,True,False
618,2005-06-11 00:00:00,D,Average,Bad,Average,Bad,True,True
3481,2005-06-06 00:00:00,D,Average,Great,Low,Intermediate,False,False
6574,2005-06-08 00:00:00,B,Average,Intermediate,Low,Okay,False,False
2804,2005-06-03 00:00:00,B,Low,Okay,Average,Bad,False,False
5526,2005-06-22 00:00:00,C,Average,Great,Low,Intermediate,False,False
8427,2005-06-16 00:00:00,D,Average,Great,Average,Bad,True,False
3238,2005-06-07 00:00:00,C,Average,Okay,Average,Okay,True,True
3686,2005-06-14 00:00:00,E,Average,Okay,Average,Okay,True,True
719,2005-06-03 00:00:00,E,Average,Intermediate,Average,Okay,True,False
7655,2005-06-12 00:00:00,B,Low,Great,Low,Intermediate,True,False
9725,2005-06-20 00:00:00,B,Low,Intermediate,Average,Bad,False,False
5368,2005-06-03 00:00:00,B,Low,Okay,Low,Great,True,False
1220,2005-06-19 00:00:00,C,Low,Okay,Average,Okay,False,True
778,2005-06-18 00:00:00,C,Low,Okay,Low,Okay,True,True
3905,2005-06-06 00:00:00,E,Average,Bad,Low,Bad,False,True
7140,2005-06-14 00:00:00,B,Average,Great,Low,Great,False,True
4636,2005-06-25 00:00:00,B,Low,Bad,Average,Okay,False,False
1730,2005-06-26 00:00:00,A,Average,Intermediate,Low,Intermediate,False,True
3639,2005-06-16 00:00:00,A,Low,Intermediate,Average,Great,False,False
3953,2005-06-07 00:00:00,E,Average,Bad,Average,Great,True,False
6184,2005-06-26 00:00:00,D,Average,Intermediate,Low,Intermediate,False,True
8416,2005-06-25 00:00:00,C,Average,Okay,Low,Great,False,False
1037,2005-06-12 00:00:00,A,Low,Okay,Low,Bad,True,False
7571,2005-06-07 00:00:00,B,Average,Great,Average,Okay,True,False
2223,2005-06-28 00:00:00,C,Average,Bad,Low,Bad,False,True
5355,2005-06-18 00:00:00,E,Low,Okay,Low,Bad,True,False
6876,2005-06-23 00:00:00,E,Average,Intermediate,Average,Great,True,False
1263,2005-06-12 00:00:00,C,Average,Okay,Average,Intermediate,True,False
4895,2005-06-10 00:00:00,E,Average,Great,Average,Intermediate,True,False
8371,2005-06-29 00:00:00,A,Low,Okay,Average,Okay,False,True
2723,2005-06-10 00:00:00,B,Low,Intermediate,Low,Bad,True,False
7716,2005-06-28 00:00:00,E,Low,Okay,Low,Bad,True,False
2386,2005-06-12 00:00:00,B,Average,Great,Average,Intermediate,True,False
639,2005-06-27 00:00:00,E,Average,Great,Low,Great,False,True
7798,2005-06-20 00:00:00,E,Low,Great,Average,Great,False,True
9712,2005-06-14 00:00:00,E,Low,Bad,Low,Bad,True,True
6349,2005-06-06 00:00:00,C,Average,Intermediate,Low,Intermediate,False,True
1936,2005-06-18 00:00:00,B,Average,Bad,Low,Great,False,False
9345,2005-06-25 00:00:00,B,Low,Okay,Average,Intermediate,False,False
3866,2005-06-12 00:00:00,A,Average,Intermediate,Average,Okay,True,False
8353,2005-06-08 00:00:00,E,Low,Okay,Average,Intermediate,False,False
1749,2005-06-26 00:00:00,E,Average,Great,Low,Okay,False,False
1857,2005-06-02 00:00:00,A,Low,Okay,Average,Great,False,False
4823,2005-06-10 00:00:00,D,Average,Bad,Low,Okay,False,False
285,2005-06-05 00:00:00,C,Low,Okay,Average,Great,False,False
7197,2005-06-02 00:00:00,E,Low,Bad,Average,Intermediate,False,False
482,2005-06-23 00:00:00,E,Average,Bad,Average,Bad,True,True
720,2005-06-11 00:00:00,E,Average,Intermediate,Average,Great,True,False
5742,2005-06-11 00:00:00,C,Average,Intermediate,Low,Bad,False,False
4467,2005-06-04 00:00:00,C,Low,Great,Average,Bad,False,False
7010,2005-06-02 00:00:00,D,Average,Okay,Low,Great,False,False
232,2005-06-21 00:00:00,B,Average,Bad,Average,Intermediate,True,False
1854,2005-06-24 00:00:00,A,Low,Okay,Average,Bad,False,False
1100,2005-06-04 00:00:00,C,Average,Okay,Average,Okay,True,True
9220,2005-06-05 00:00:00,D,Low,Okay,Average,Bad,False,False
7665,2005-06-13 00:00:00,D,Low,Okay,Average,Bad,False,False
8167,2005-06-01 00:00:00,E,Low,Okay,Average,Bad,False,False
7128,2005-06-22 00:00:00,B,Low,Okay,Average,Great,False,False
5921,2005-06-02 00:00:00,E,Low,Bad,Low,Great,True,False
9116,2005-06-15 00:00:00,A,Average,Great,Low,Great,False,True
6647,2005-06-08 00:00:00,C,Average,Great,Average,Bad,True,False
306,2005-06-29 00:00:00,C,Low,Okay,Average,Okay,False,True
2017,2005-06-21 00:00:00,B,Low,Okay,Low,Intermediate,True,False
8953,2005-06-25 00:00:00,D,Average,Okay,Average,Intermediate,True,False
4101,2005-06-16 00:00:00,B,Low,Great,Average,Bad,False,False
2073,2005-06-21 00:00:00,E,Average,Intermediate,Average,Bad,True,False
6054,2005-06-28 00:00:00,A,Low,Bad,Low,Bad,True,True
1090,2005-06-26 00:00:00,E,Low,Okay,Average,Okay,False,True
759,2005-06-04 00:00:00,B,Low,Intermediate,Low,Okay,True,False
3396,2005-06-06 00:00:00,C,Low,Intermediate,Average,Intermediate,False,True
647,2005-06-16 00:00:00,E,Average,Okay,Low,Okay,False,True
2255,2005-06-11 00:00:00,C,Low,Okay,Low,Okay,True,True
288,2005-06-22 00:00:00,B,Low,Bad,Low,Okay,True,False
3120,2005-06-16 00:00:00,E,Low,Bad,Average,Okay,False,False
2715,2005-06-28 00:00:00,B,Average,Intermediate,Average,Bad,True,False
3959,2005-06-27 00:00:00,E,Average,Intermediate,Low,Bad,False,False
1242,2005-06-25 00:00:00,B,Average,Intermediate,Average,Bad,True,False
9501,2005-06-22 00:00:00,A,Average,Great,Low,Okay,False,False
3626,2005-06-24 00:00:00,D,Low,Bad,Average,Okay,False,False
4524,2005-06-29 00:00:00,D,Average,Okay,Low,Okay,False,True
8611,2005-06-16 00:00:00,D,Low,Bad,Average,Okay,False,False
1882,2005-06-09 00:00:00,B,Average,Bad,Average,Okay,True,False
9081,2005-06-27 00:00:00,D,Low,Okay,Low,Great,True,False
9537,2005-06-20 00:00:00,B,Low,Bad,Low,Great,True,False
375,2005-06-15 00:00:00,A,Average,Bad,Average,Bad,True,True
2152,2005-06-24 00:00:00,D,Average,Bad,Low,Intermediate,False,False
6576,2005-06-09 00:00:00,D,Low,Great,Low,Intermediate,True,False
3149,2005-06-25 00:00:00,B,Average,Okay,Low,Great,False,False
6523,2005-06-20 00:00:00,C,Low,Intermediate,Average,Bad,False,False
8986,2005-06-23 00:00:00,B,Low,Okay,Average,Bad,False,False
7972,2005-06-22 00:00:00,A,Low,Bad,Average,Great,False,False
410,2005-06-16 00:00:00,E,Low,Intermediate,Low,Intermediate,True,True
4346,2005-06-21 00:00:00,A,Average,Bad,Average,Okay,True,False
7007,2005-06-05 00:00:00,B,Low,Okay,Average,Great,False,False
3024,2005-06-11 00:00:00,C,Low,Great,Average,Intermediate,False,False
1234,2005-06-25 00:00:00,E,Average,Great,Low,Bad,False,False
9476,2005-06-20 00:00:00,A,Low,Bad,Average,Great,False,False
3386,2005-06-27 00:00:00,A,Low,Intermediate,Average,Intermediate,False,True
921,2005-06-26 00:00:00,E,Average,Okay,Low,Intermediate,False,False
7858,2005-06-05 00:00:00,E,Average,Bad,Low,Bad,False,True
4984,2005-06-04 00:00:00,E,Low,Intermediate,Low,Intermediate,True,True
9520,2005-06-13 00:00:00,E,Low,Great,Low,Bad,True,False
1727,2005-06-04 00:00:00,A,Average,Okay,Average,Bad,True,False
5458,2005-06-28 00:00:00,C,Low,Intermediate,Average,Okay,False,False
9999,2005-06-16 00:00:00,D,Average,Bad,Low,Intermediate,False,False
8161,2005-06-21 00:00:00,E,Low,Great,Average,Okay,False,False
1437,2005-06-16 00:00:00,A,Low,Great,Low,Bad,True,False
4658,2005-06-06 00:00:00,E,Average,Intermediate,Low,Great,False,False
5647,2005-06-23 00:00:00,D,Low,Intermediate,Average,Okay,False,False
2840,2005-06-14 00:00:00,E,Low,Bad,Average,Great,False,False
869,2005-06-17 00:00:00,C,Average,Great,Average,Okay,True,False
6833,2005-06-04 00:00:00,A,Low,Bad,Low,Bad,True,True
6289,2005-06-23 00:00:00,B,Low,Great,Low,Great,True,True
9740,2005-06-01 00:00:00,C,Average,Intermediate,Average,Bad,True,False
2318,2005-06-24 00:00:00,D,Low,Intermediate,Low,Intermediate,True,True
2654,2005-06-09 00:00:00,B,Low,Okay,Low,Intermediate,True,False
5452,2005-06-07 00:00:00,A,Low,Great,Average,Okay,False,False
819,2005-06-08 00:00:00,A,Low,Great,Low,Great,True,True
6573,2005-06-15 00:00:00,A,Low,Bad,Average,Great,False,False
5233,2005-06-25 00:00:00,B,Low,Intermediate,Low,Great,True,False
9444,2005-06-29 00:00:00,A,Average,Bad,Average,Intermediate,True,False
5073,2005-06-03 00:00:00,C,Average,Intermediate,Low,Intermediate,False,True
9715,2005-06-11 00:00:00,C,Average,Okay,Low,Okay,False,True
7094,2005-06-25 00:00:00,E,Low,Okay,Low,Okay,True,True
8702,2005-06-06 00:00:00,E,Average,Great,Low,Bad,False,False
9632,2005-06-26 00:00:00,A,Average,Okay,Average,Bad,True,False
3403,2005-06-19 00:00:00,E,Average,Okay,Average,Bad,True,False
7228,2005-06-01 00:00:00,C,Average,Great,Low,Great,False,True
179,2005-06-09 00:00:00,B,Low,Okay,Low,Bad,True,False
1510,2005-06-18 00:00:00,A,Low,Great,Low,Okay,True,False
3239,2005-06-10 00:00:00,E,Average,Intermediate,Low,Okay,False,False
655,2005-06-18 00:00:00,C,Average,Great,Low,Okay,False,False
4290,2005-06-14 00:00:00,E,Average,Great,Average,Great,True,True
1938,2005-06-18 00:00:00,C,Low,Great,Low,Great,True,True
814,2005-06-06 00:00:00,D,Low,Intermediate,Low,Bad,True,False
2132,2005-06-07 00:00:00,C,Average,Intermediate,Average,Great,True,False
3843,2005-06-07 00:00:00,B,Low,Bad,Low,Great,True,False
5973,2005-06-20 00:00:00,D,Average,Intermediate,Low,Bad,False,False
2463,2005-06-18 00:00:00,C,Average,Intermediate,Average,Great,True,False
7237,2005-06-16 00:00:00,E,Average,Intermediate,Average,Intermediate,True,True
5248,2005-06-22 00:00:00,A,Average,Intermediate,Low,Bad,False,False
6461,2005-06-29 00:00:00,B,Average,Okay,Average,Okay,True,True
6543,2005-06-18 00:00:00,E,Low,Bad,Average,Great,False,False
5034,2005-06-20 00:00:00,D,Low,Okay,Low,Okay,True,True
3558,2005-06-04 00:00:00,B,Average,Bad,Average,Intermediate,True,False
8558,2005-06-28 00:00:00,D,Average,Intermediate,Low,Bad,False,False
8046,2005-06-26 00:00:00,B,Low,Bad,Low,Great,True,False
7579,2005-06-16 00:00:00,E,Average,Okay,Low,Bad,False,False
9443,2005-06-15 00:00:00,E,Low,Okay,Low,Bad,True,False
7812,2005-06-18 00:00:00,C,Average,Bad,Average,Okay,True,False
3524,2005-06-16 00:00:00,D,Average,Okay,Average,Okay,True,True
8056,2005-06-16 00:00:00,C,Average,Intermediate,Low,Intermediate,False,True
6517,2005-06-22 00:00:00,D,Average,Bad,Average,Intermediate,True,False
1351,2005-06-07 00:00:00,C,Low,Okay,Low,Okay,True,True
7910,2005-06-23 00:00:00,A,Low,Okay,Low,Intermediate,True,False
6514,2005-06-07 00:00:00,B,Low,Intermediate,Low,Intermediate,True,True
1676,2005-06-06 00:00:00,A,Low,Great,Low,Okay,True,False
3360,2005-06-28 00:00:00,D,Low,Okay,Average,Bad,False,False
6975,2005-06-02 00:00:00,B,Low,Great,Average,Bad,False,False
5290,2005-06-11 00:00:00,E,Average,Great,Low,Intermediate,False,False
1343,2005-06-23 00:00:00,D,Average,Okay,Average,Intermediate,True,False
4331,2005-06-17 00:00:00,E,Low,Okay,Low,Great,True,False
5873,2005-06-18 00:00:00,D,Average,Intermediate,Low,Intermediate,False,True
9101,2005-06-03 00:00:00,E,Low,Bad,Low,Bad,True,True
8117,2005-06-18 00:00:00,A,Low,Great,Low,Intermediate,True,False
3437,2005-06-15 00:00:00,A,Average,Bad,Low,Great,False,False
1707,2005-06-27 00:00:00,C,Average,Bad,Low,Bad,False,True
3204,2005-06-15 00:00:00,D,Low,Great,Low,Bad,True,False
7055,2005-06-29 00:00:00,B,Average,Bad,Low,Great,False,False
5199,2005-06-28 00:00:00,A,Average,Bad,Average,Intermediate,True,False
701,2005-06-23 00:00:00,C,Average,Great,Low,Intermediate,False,False
4366,2005-06-01 00:00:00,D,Average,Bad,Average,Okay,True,False
18,2005-06-06 00:00:00,C,Low,Intermediate,Low,Intermediate,True,True
1311,2005-06-07 00:00:00,D,Average,Bad,Low,Okay,False,False
3464,2005-06-07 00:00:00,D,Low,Intermediate,Low,Bad,True,False
9382,2005-06-06 00:00:00,D,Low,Bad,Low,Intermediate,True,False
5771,2005-06-20 00:00:00,E,Average,Okay,Low,Bad,False,False
4257,2005-06-07 00:00:00,C,Average,Great,Average,Intermediate,True,False
7830,2005-06-20 00:00:00,E,Average,Okay,Low,Intermediate,False,False
9151,2005-06-09 00:00:00,B,Average,Bad,Low,Bad,False,True
3017,2005-06-20 00:00:00,E,Low,Bad,Low,Great,True,False
6159,2005-06-26 00:00:00,C,Low,Bad,Low,Intermediate,True,False
1620,2005-06-21 00:00:00,B,Average,Great,Average,Great,True,True
1011,2005-06-04 00:00:00,A,Low,Okay,Low,Intermediate,True,False
1699,2005-06-13 00:00:00,B,Average,Intermediate,Low,Intermediate,False,True
4967,2005-06-10 00:00:00,B,Average,Intermediate,Average,Intermediate,True,True
1452,2005-06-26 00:00:00,B,Average,Okay,Average,Great,True,False
1453,2005-06-01 00:00:00,B,Low,Bad,Low,Okay,True,False
2204,2005-06-21 00:00:00,C,Low,Bad,Average,Bad,False,True
7759,2005-06-18 00:00:00,B,Low,Great,Average,Great,False,True
9568,2005-06-06 00:00:00,C,Low,Okay,Average,Great,False,False
8449,2005-06-21 00:00:00,B,Low,Intermediate,Low,Intermediate,True,True
1880,2005-06-02 00:00:00,B,Average,Okay,Average,Okay,True,True
9880,2005-06-04 00:00:00,D,Low,Great,Low,Great,True,True
6432,2005-06-25 00:00:00,D,Low,Bad,Average,Okay,False,False
7364,2005-06-02 00:00:00,C,Average,Great,Low,Okay,False,False
6682,2005-06-21 00:00:00,C,Low,Okay,Average,Intermediate,False,False
4169,2005-06-23 00:00:00,A,Average,Okay,Average,Bad,True,False
5129,2005-06-15 00:00:00,E,Average,Okay,Average,Bad,True,False
5747,2005-06-16 00:00:00,D,Low,Bad,Average,Great,False,False
1875,2005-06-25 00:00:00,A,Average,Bad,Low,Great,False,False
8209,2005-06-27 00:00:00,D,Low,Okay,Average,Okay,False,True
6130,2005-06-11 00:00:00,C,Average,Great,Low,Okay,False,False
2105,2005-06-11 00:00:00,C,Average,Okay,Low,Okay,False,True
5375,2005-06-25 00:00:00,C,Low,Bad,Average,Great,False,False
3549,2005-06-12 00:00:00,B,Average,Intermediate,Low,Bad,False,False
1162,2005-06-15 00:00:00,B,Low,Okay,Average,Bad,False,False
6018,2005-06-22 00:00:00,C,Average,Bad,Low,Great,False,False
7073,2005-06-05 00:00:00,C,Low,Bad,Average,Okay,False,False
8422,2005-06-13 00:00:00,B,Average,Great,Average,Intermediate,True,False
2116,2005-06-18 00:00:00,D,Low,Okay,Average,Bad,False,False
136,2005-06-27 00:00:00,B,Average,Great,Average,Okay,True,False
7742,2005-06-22 00:00:00,A,Low,Bad,Low,Bad,True,True
528,2005-06-05 00:00:00,B,Low,Bad,Average,Great,False,False
9643,2005-06-22 00:00:00,C,Average,Okay,Low,Okay,False,True
5661,2005-06-16 00:00:00,B,Low,Okay,Low,Great,True,False
1439,2005-06-18 00:00:00,C,Average,Bad,Average,Okay,True,False
6214,2005-06-25 00:00:00,B,Low,Intermediate,Low,Bad,True,False
2552,2005-06-01 00:00:00,D,Average,Bad,Low,Bad,False,True
5318,2005-06-22 00:00:00,A,Average,Bad,Average,Great,True,False
6467,2005-06-24 00:00:00,A,Average,Great,Low,Bad,False,False
9117,2005-06-25 00:00:00,E,Average,Intermediate,Low,Bad,False,False
8514,2005-06-06 00:00:00,E,Low,Great,Low,Great,True,True
5125,2005-06-18 00:00:00,B,Average,Great,Low,Okay,False,False
